time,pos1,pos2,vel1,vel2,tau1,tau2
2.500000000000001527e-02,1.620988999705519698e-02,-3.159902718887926121e-02,1.152738577775561213e+00,-2.247751579451934933e+00,0.000000000000000000e+00,-4.861739359206226907e-01
2.600000000000001615e-02,1.737762260395266795e-02,-3.387606766084561710e-02,1.182695515124413399e+00,-2.306270191077552933e+00,0.000000000000000000e+00,-4.742104518507085920e-01
2.700000000000001704e-02,1.857481665854970529e-02,-3.621066557920090551e-02,1.211660617487308356e+00,-2.362864836715863781e+00,0.000000000000000000e+00,-4.626545389770568284e-01
2.800000000000001793e-02,1.980049152781611366e-02,-3.860091890438255985e-02,1.239656312992159837e+00,-2.417579415244723418e+00,0.000000000000000000e+00,-4.514949793136475709e-01
2.900000000000001882e-02,2.105368870514850305e-02,-4.104496890429977507e-02,1.266704426731235067e+00,-2.470456643484672199e+00,0.000000000000000000e+00,-4.407208856500797189e-01
3.000000000000001971e-02,2.233347121929220996e-02,-4.354099899569779247e-02,1.292826204652365751e+00,-2.521538102994206554e+00,0.000000000000000000e+00,-4.303216881716165898e-01
3.100000000000002059e-02,2.363892306661624296e-02,-4.608723363126468464e-02,1.318042336370949252e+00,-2.570864284754087681e+00,0.000000000000000000e+00,-4.202871216942763999e-01
3.200000000000002148e-02,2.496914866567666660e-02,-4.868193723039827836e-02,1.342372976932557860e+00,-2.618474631798768826e+00,0.000000000000000000e+00,-4.106072134964796616e-01
3.300000000000002237e-02,2.632327233303449060e-02,-5.132341315161034756e-02,1.365837767557416038e+00,-2.664407579855858632e+00,0.000000000000000000e+00,-4.012722717281004825e-01
3.400000000000002326e-02,2.770043777932588991e-02,-5.401000270460733221e-02,1.388455855399099326e+00,-2.708700596056712762e+00,0.000000000000000000e+00,-3.922728743773143401e-01
3.500000000000002415e-02,2.909980762461540291e-02,-5.674008420015062143e-02,1.410245912350620801e+00,-2.751390215782838045e+00,0.000000000000000000e+00,-3.835998587753518541e-01
3.600000000000002504e-02,3.052056293209615828e-02,-5.951207203586490052e-02,1.431226152931614815e+00,-2.792512077713884988e+00,0.000000000000000000e+00,-3.752443116190577466e-01
3.700000000000002592e-02,3.196190275923516122e-02,-6.232441581622898130e-02,1.451414351290652993e+00,-2.832100957143662168e+00,0.000000000000000000e+00,-3.671975594911768281e-01
3.800000000000002681e-02,3.342304372549566999e-02,-6.517559950505033561e-02,1.470827857356862278e+00,-2.870190797630871593e+00,0.000000000000000000e+00,-3.594511598582576517e-01
3.900000000000002770e-02,3.490321959580296868e-02,-6.806414060879108219e-02,1.489483612174972604e+00,-2.906814741051211293e+00,0.000000000000000000e+00,-3.519968925262572101e-01
4.000000000000002859e-02,3.640168087895376270e-02,-7.098858938917979033e-02,1.507398162457736834e+00,-2.942005156117138309e+00,0.000000000000000000e+00,-3.448267515341656431e-01
4.100000000000002948e-02,3.791769444020339636e-02,-7.394752810360938344e-02,1.524587674389359382e+00,-2.975793665430995105e+00,0.000000000000000000e+00,-3.379329374661602658e-01
4.200000000000003036e-02,3.945054312729832924e-02,-7.693957027188680353e-02,1.541067946713143622e+00,-3.008211171136387474e+00,0.000000000000000000e+00,-3.313078501632242268e-01
4.300000000000003125e-02,4.099952540925442396e-02,-7.996335996796458123e-02,1.556854423136055487e+00,-3.039287879231710843e+00,0.000000000000000000e+00,-3.249440818155051036e-01
4.400000000000003214e-02,4.256395502721389834e-02,-8.301757113534749544e-02,1.571962204082308467e+00,-3.069053322608565448e+00,0.000000000000000000e+00,-3.188344104170656723e-01
4.500000000000003303e-02,4.414316065674569328e-02,-8.610090692493008180e-02,1.586406057827402627e+00,-3.097536382876507677e+00,0.000000000000000000e+00,-3.129717935652163163e-01
4.600000000000003392e-02,4.573648558098496880e-02,-8.921209905408106211e-02,1.600200431043337312e+00,-3.124765311034191306e+00,0.000000000000000000e+00,-3.073493625869987422e-01
4.700000000000003481e-02,4.734328737403782628e-02,-9.234990718585028846e-02,1.613359458784937361e+00,-3.150767747045433609e+00,0.000000000000000000e+00,-3.019604169759430023e-01
4.800000000000003569e-02,4.896293759410690061e-02,-9.551311832723166639e-02,1.625896973946420632e+00,-3.175570738377175850e+00,0.000000000000000000e+00,-2.967984191227353019e-01
4.900000000000003658e-02,5.059482148582222089e-02,-9.870054624547140720e-02,1.637826516216493333e+00,-3.199200757554645502e+00,0.000000000000000000e+00,-2.918569893239095769e-01
5.000000000000003747e-02,5.223833769128945897e-02,-1.019110309014655824e-01,1.649161340559376576e+00,-3.221683718787331507e+00,0.000000000000000000e+00,-2.871299010532655238e-01
5.100000000000003836e-02,5.389289796939481653e-02,-1.051434378993437585e-01,1.659914425248277592e+00,-3.243044993717633773e+00,0.000000000000000000e+00,-2.826110764812382881e-01
5.200000000000003925e-02,5.555792692293169688e-02,-1.083966579513863104e-01,1.670098479476908260e+00,-3.263309426342274389e+00,0.000000000000000000e+00,-2.782945822279733195e-01
5.300000000000004013e-02,5.723286173313959363e-02,-1.116696063574722925e-01,1.679725950573722537e+00,-3.282501347154752835e+00,0.000000000000000000e+00,-2.741746253364395480e-01
5.400000000000004102e-02,5.891715190126976809e-02,-1.149612224983022346e-01,1.688809030842623571e+00,-3.300644586555312454e+00,0.000000000000000000e+00,-2.702455494524403368e-01
