time,pos1,pos2,vel1,vel2,tau1,tau2
1.000000000000000056e-01,1.422299859748279161e-01,-2.784078895338050752e-01,1.682779394601496392e+00,-3.322690938882816081e+00,0.000000000000000000e+00,-1.969770316954654321e-01
1.050000000000000239e-01,1.505405173724370937e-01,-2.948332976906432035e-01,1.640594588938403930e+00,-3.245891737228265406e+00,0.000000000000000000e+00,-2.041550082853444692e-01
1.100000000000000144e-01,1.586332591015892912e-01,-3.108621243342500895e-01,1.595712551242709942e+00,-3.164152683856173098e+00,0.000000000000000000e+00,-2.139952311260755469e-01
1.150000000000000466e-01,1.664973961525451629e-01,-3.264748545424447368e-01,1.549198016919927978e+00,-3.079540073877484740e+00,0.000000000000000000e+00,-2.262082294665989646e-01
1.200000000000000372e-01,1.741271213686337582e-01,-3.416616866996970425e-01,1.501988965398509679e+00,-2.993872137630556818e+00,0.000000000000000000e+00,-2.402312809025151652e-01
1.250000000000000278e-01,1.815208034380992874e-01,-3.564209066863292530e-01,1.454817906427284369e+00,-2.908565973267104532e+00,0.000000000000000000e+00,-2.549892936681634192e-01
1.300000000000000322e-01,1.886796046933119919e-01,-3.707561918143521540e-01,1.408070721152856697e+00,-2.824362907027767822e+00,0.000000000000000000e+00,-2.685236386485588267e-01
1.350000000000000366e-01,1.956051533178086721e-01,-3.846720746956984738e-01,1.361549923653627925e+00,-2.740867759667568571e+00,0.000000000000000000e+00,-2.773826475994723983e-01
1.400000000000000411e-01,2.022956407305427917e-01,-3.981663418938747312e-01,1.314082038610929537e+00,-2.655784587090168625e+00,0.000000000000000000e+00,-2.756206272061110796e-01
1.450000000000000455e-01,2.087393183119712337e-01,-4.112173699072494415e-01,1.262870841383266329e+00,-2.563657564282615819e+00,0.000000000000000000e+00,-2.531578003438733626e-01
1.500000000000000500e-01,2.149037221969332112e-01,-4.237631441574162272e-01,1.202436524129050444e+00,-2.453805554903175423e+00,0.000000000000000000e+00,-2.714649728925836447e-01
