time,pos1,pos2,vel1,vel2,tau1,tau2
2.050000000000000988e-01,-5.133669280962463999e-01,1.032450939225346254e+00,-2.409955884043454510e+00,2.925990998465159976e+00,4.773979586580078260e-01,0.000000000000000000e+00
2.100000000000001033e-01,-5.250680501094692199e-01,1.046118714622365165e+00,-2.270567981401095281e+00,2.542172314182411963e+00,7.496768034290356431e-01,0.000000000000000000e+00
2.150000000000001077e-01,-5.360378735145299167e-01,1.057823253602332647e+00,-2.117413232291700087e+00,2.140712989955002143e+00,8.438755199169408749e-01,0.000000000000000000e+00
2.200000000000001121e-01,-5.462303096239392586e-01,1.067515559944137271e+00,-1.959570916982095401e+00,1.737182282117896825e+00,9.490411314083124772e-01,0.000000000000000000e+00
2.250000000000001166e-01,-5.556199264915738789e-01,1.075181650257167387e+00,-1.796243805384351022e+00,1.330122274393655601e+00,1.062980489109286664e+00,0.000000000000000000e+00
2.300000000000001210e-01,-5.641775886416766639e-01,1.080800584108890794e+00,-1.626747065620436361e+00,9.182043708486322675e-01,1.179912785560706556e+00,0.000000000000000000e+00
2.350000000000001255e-01,-5.718714633267413250e-01,1.084345787719622756e+00,-1.450685898277800145e+00,5.004995866546257943e-01,1.293073202519083864e+00,0.000000000000000000e+00
2.400000000000001299e-01,-5.786685810010664399e-01,1.085787173779052983e+00,-1.267999850424737618e+00,7.652838784197757427e-02,1.475513945324951504e+00,0.000000000000000000e+00
2.450000000000001343e-01,-5.845262926596578312e-01,1.085076554094476675e+00,-1.074876637292592862e+00,-3.604645840450816374e-01,1.556703534069196371e+00,0.000000000000000000e+00
2.500000000000001110e-01,-5.894046353124470228e-01,1.082167538968557663e+00,-8.762025669724280430e-01,-8.030271267027071502e-01,1.646837146656768169e+00,0.000000000000000000e+00
2.550000000000001155e-01,-5.932739402915077065e-01,1.077027281678763382e+00,-6.712091360300478371e-01,-1.253177330048648397e+00,1.738908892510424575e+00,0.000000000000000000e+00
2.600000000000001199e-01,-5.961015338986007661e-01,1.069613971374951511e+00,-4.594616179780919851e-01,-1.712486946416307498e+00,1.827989314892003447e+00,0.000000000000000000e+00
2.650000000000001243e-01,-5.978531259366185457e-01,1.059878584834903936e+00,-2.407470679435953220e-01,-2.182271913318410750e+00,1.910890749687179202e+00,0.000000000000000000e+00
2.700000000000001288e-01,-5.984936838163679163e-01,1.047765780376175071e+00,-1.498044070561760366e-02,-2.663745566556889433e+00,2.047312693328655175e+00,0.000000000000000000e+00
2.750000000000001332e-01,-5.979798666179722000e-01,1.033200468478074896e+00,2.210845081362505238e-01,-3.163618176808602911e+00,2.111132792834840455e+00,0.000000000000000000e+00
2.800000000000001377e-01,-5.962683178143250995e-01,1.016101169944325422e+00,4.641969214887407547e-01,-3.677699180719828043e+00,2.174383228316145722e+00,0.000000000000000000e+00
2.850000000000001421e-01,-5.933224904521547938e-01,9.963911344855495011e-01,7.148915253757140986e-01,-4.208308456826683752e+00,2.237971594227684324e+00,0.000000000000000000e+00
2.900000000000001465e-01,-5.891028595573558624e-01,9.739811864210258241e-01,9.738268581110639532e-01,-4.758101219595221920e+00,2.300031831374127922e+00,0.000000000000000000e+00
2.950000000000001510e-01,-5.835666418338016914e-01,9.487686270715046666e-01,1.241649227701683733e+00,-5.329834490768734945e+00,2.359505378092423999e+00,0.000000000000000000e+00
3.000000000000001554e-01,-5.766677328500730004e-01,9.206365186696008340e-01,1.519041977093940066e+00,-5.926448859111469680e+00,2.416400270042843523e+00,0.000000000000000000e+00
3.050000000000001599e-01,-5.683563644389637570e-01,8.894524959614485971e-01,1.806787951702494066e+00,-6.551175273903455221e+00,2.471261487393040301e+00,0.000000000000000000e+00
3.100000000000001643e-01,-5.585785263761336994e-01,8.550671804603708903e-01,2.105800758052835064e+00,-7.207585543166651121e+00,2.524947015465030198e+00,0.000000000000000000e+00
3.150000000000001688e-01,-5.472752782716565623e-01,8.173124401645451842e-01,2.417136522759768535e+00,-7.899600949027828278e+00,2.578494006883370826e+00,0.000000000000000000e+00
3.200000000000001732e-01,-5.343820533223097025e-01,7.759997328580637843e-01,2.741983927793421039e+00,-8.631445747388259093e+00,2.632631791068358318e+00,0.000000000000000000e+00
3.250000000000001776e-01,-5.198281425223786334e-01,7.309189990719382468e-01,3.081599449761564191e+00,-9.407465944783734102e+00,2.688147874224712908e+00,0.000000000000000000e+00
3.300000000000001821e-01,-5.035365541389681399e-01,6.818386756977904417e-01,3.437218494110509948e+00,-1.023185151733703968e+01,2.745848797079566861e+00,0.000000000000000000e+00
3.350000000000001865e-01,-4.854244873779523517e-01,6.285076090581271924e-01,3.809893222714028305e+00,-1.110813791974578102e+01,2.806805153923713103e+00,0.000000000000000000e+00
3.400000000000001910e-01,-4.654048310163004798e-01,5.706601513329421227e-01,4.200237637453082762e+00,-1.203840936279068252e+01,2.872866561000689156e+00,0.000000000000000000e+00
3.450000000000001954e-01,-4.433892127740259870e-01,5.080261612629899393e-01,4.608054201193668931e+00,-1.302210906050417094e+01,2.858883423706328308e+00,0.000000000000000000e+00
3.500000000000001998e-01,-4.193088951982955614e-01,4.403831598832156358e-01,5.025488808231772353e+00,-1.404010628780415360e+01,2.844395990860089540e+00,0.000000000000000000e+00
3.550000000000002043e-01,-3.931276905554347834e-01,3.675958764193932304e-01,5.447284524198823696e+00,-1.507638111831943561e+01,2.830253798318925984e+00,0.000000000000000000e+00
3.600000000000002087e-01,-3.648437065938555657e-01,2.896340299178566391e-01,5.864847714097143339e+00,-1.610454692439851954e+01,2.817487375360420376e+00,0.000000000000000000e+00
3.650000000000002132e-01,-3.345076218779185484e-01,2.066291544203863184e-01,6.265705213438134358e+00,-1.708613738276238792e+01,2.806549248251291484e+00,0.000000000000000000e+00
3.700000000000002176e-01,-3.022418596877157193e-01,1.189343843603922618e-01,6.633803083759310049e+00,-1.797148886781850763e+01,2.797890610368453768e+00,0.000000000000000000e+00
3.750000000000002220e-01,-2.682544834355337637e-01,2.716836672621621152e-02,6.951407533463732413e+00,-1.870548022836306501e+01,2.791310560807438002e+00,0.000000000000000000e+00
3.800000000000002265e-01,-2.328393079306070035e-01,-6.778272092133946769e-02,7.202654999744089181e+00,-1.923836289468781402e+01,2.786670265314077355e+00,0.000000000000000000e+00
3.850000000000002309e-01,-1.963557532799798389e-01,-1.648249475546748610e-01,7.377823986994377137e+00,-1.953879223057815651e+01,2.783725829539452690e+00,0.000000000000000000e+00
3.900000000000002354e-01,-1.591899376874961469e-01,-2.627737461190123858e-01,7.476210377970218701e+00,-1.960264010277185065e+01,2.782565003535277803e+00,0.000000000000000000e+00
3.950000000000002398e-01,-1.217084888405324528e-01,-3.604934396823195608e-01,7.506026521413222241e+00,-1.945272229980833956e+01,2.783453352251749280e+00,0.000000000000000000e+00
4.000000000000002442e-01,-8.422038522972748187e-02,-4.570124966118839782e-01,7.481491621141703519e+00,-1.912997716784583702e+01,2.786678133134953939e+00,0.000000000000000000e+00
4.050000000000002487e-01,-4.695675760277510241e-02,-5.515843216709260810e-01,7.418899044730638437e+00,-1.868154359606181103e+01,2.792445993643902113e+00,0.000000000000000000e+00
4.100000000000002531e-01,-1.006898843321277909e-02,-6.436926348432335798e-01,7.333449456954993728e+00,-1.815118600296831630e+01,2.800802038032984775e+00,0.000000000000000000e+00
4.150000000000002576e-01,2.636101609707388466e-02,-7.330201389522984501e-01,7.237575675700313127e+00,-1.757426453625906149e+01,2.811558335197375857e+00,0.000000000000000000e+00
4.200000000000002620e-01,6.230556830271480329e-02,-8.194023388067455116e-01,7.140543656261900907e+00,-1.697658072792902217e+01,2.824599784202860953e+00,0.000000000000000000e+00
4.250000000000002665e-01,9.777604346095450372e-02,-9.027818786584219657e-01,7.048801048617745479e+00,-1.637546082804194114e+01,2.839492202065140525e+00,0.000000000000000000e+00
4.300000000000002709e-01,1.328102190228155344e-01,-9.831706029238582722e-01,6.966566289375272447e+00,-1.578157964675742697e+01,2.856118352129020543e+00,0.000000000000000000e+00
4.350000000000002753e-01,1.674627206655914247e-01,-1.060621099943674039e+00,6.896452857692841221e+00,-1.520084140721628785e+01,2.874143371652226442e+00,0.000000000000000000e+00
4.400000000000002798e-01,2.017982634514603468e-01,-1.135206733705606652e+00,6.839954721746611455e+00,-1.463587009497018521e+01,2.893263052143029146e+00,0.000000000000000000e+00
4.450000000000002842e-01,2.358870344299655586e-01,-1.207008224470509816e+00,6.797817962685040349e+00,-1.408714075044814429e+01,2.913164527770123247e+00,0.000000000000000000e+00
4.500000000000002887e-01,2.698016377309445657e-01,-1.276105007578392847e+00,6.770298127708720415e+00,-1.355377200157787954e+01,2.933838265802270584e+00,0.000000000000000000e+00
4.550000000000002931e-01,3.036151371328008053e-01,-1.342569936012051768e+00,6.757346088182215382e+00,-1.303408374236868639e+01,2.954949056644903482e+00,0.000000000000000000e+00
4.600000000000002975e-01,3.373997865975419952e-01,-1.406466176393137646e+00,6.758701166220752121e+00,-1.252592902560968291e+01,2.976312233765326720e+00,0.000000000000000000e+00
4.650000000000003020e-01,3.712261708338950861e-01,-1.467845527839893194e+00,6.773964547971064398e+00,-1.202693852052040135e+01,2.997750458478676272e+00,0.000000000000000000e+00
4.700000000000003064e-01,4.051626169337177452e-01,-1.526747716740405103e+00,6.802636282119478572e+00,-1.153467245228293692e+01,3.019066190076311607e+00,0.000000000000000000e+00
4.750000000000003109e-01,4.392747357683446929e-01,-1.583200307221177550e+00,6.844131525343072120e+00,-1.104671885780944507e+01,3.040194563737737443e+00,0.000000000000000000e+00
4.800000000000003153e-01,4.736250282501701103e-01,-1.637219031331421659e+00,6.897791173621804717e+00,-1.056076557177150299e+01,3.060915122849952041e+00,0.000000000000000000e+00
4.850000000000003197e-01,5.082724898338961683e-01,-1.688808387972222658e+00,6.962871186971233861e+00,-1.007463777666605687e+01,3.081152790405904174e+00,0.000000000000000000e+00
4.900000000000003242e-01,5.432721839716759815e-01,-1.737962431257388030e+00,7.038541320296997306e+00,-9.586336843143575592e+00,3.100679632396824204e+00,0.000000000000000000e+00
4.950000000000003286e-01,5.786747684275088677e-01,-1.784665699746321943e+00,7.123867880035743561e+00,-9.094058817079798018e+00,3.119326411455170867e+00,0.000000000000000000e+00
5.000000000000003331e-01,6.145259586466309543e-01,-1.828894248091100350e+00,7.217806078277763326e+00,-8.596216946841639839e+00,3.137170447946423302e+00,0.000000000000000000e+00
5.050000000000003375e-01,6.508659784174317675e-01,-1.870616792021206676e+00,7.319202857040886023e+00,-8.091464418669616521e+00,3.153797389953037378e+00,0.000000000000000000e+00
5.100000000000003419e-01,6.877289428598269971e-01,-1.909795900210759179e+00,7.426767056814068013e+00,-7.578691228094210253e+00,3.169326200372823532e+00,0.000000000000000000e+00
5.150000000000003464e-01,7.251422225525994136e-01,-1.946389242770738104e+00,7.539091981212974858e+00,-7.057048744585399547e+00,3.183592533664269197e+00,0.000000000000000000e+00
5.200000000000003508e-01,7.631258333230989122e-01,-1.980350887686809669e+00,7.654643046450575028e+00,-6.525945177884326043e+00,3.196402623779698970e+00,0.000000000000000000e+00
5.250000000000003553e-01,8.016918047364590683e-01,-2.011632587288677776e+00,7.771761669035250009e+00,-5.985045776490045988e+00,3.207759112758206577e+00,0.000000000000000000e+00
5.300000000000003597e-01,8.408436072944909245e-01,-2.040185065469610759e+00,7.888684875921676110e+00,-5.434272667483979191e+00,3.217494056903529298e+00,0.000000000000000000e+00
5.350000000000003642e-01,8.805756426074710097e-01,-2.065959270816270177e+00,8.003550742340717505e+00,-4.873791804626705471e+00,3.225565200416449230e+00,0.000000000000000000e+00
5.400000000000003686e-01,9.208728067039142484e-01,-2.088907570396802083e+00,8.114422154806804954e+00,-4.304002048733816643e+00,3.231856592510777837e+00,0.000000000000000000e+00
5.450000000000003730e-01,9.617101544294989202e-01,-2.108984868837190607e+00,8.219303324595944815e+00,-3.725516539634664781e+00,3.236482289005437885e+00,0.000000000000000000e+00
5.500000000000003775e-01,1.003052691232956040e+00,-2.126149638845573175e+00,8.316174151014052995e+00,-3.139145748019919857e+00,3.239359990516276877e+00,0.000000000000000000e+00
5.550000000000003819e-01,1.044855285379958421e+00,-2.140364843562030384e+00,8.403003860855180918e+00,-2.545871755013939364e+00,3.240519886033186303e+00,0.000000000000000000e+00
5.600000000000003864e-01,1.087062690501727991e+00,-2.151598741507316781e+00,8.477781484288636094e+00,-1.946826844304030413e+00,3.239960898254750976e+00,0.000000000000000000e+00
5.650000000000003908e-01,1.129609703286962752e+00,-2.159825577848830225e+00,8.538539392503853520e+00,-1.343269691768552487e+00,5.000000000000000000e+00,0.000000000000000000e+00
5.700000000000003952e-01,1.172657308268801657e+00,-2.165071194263549881e+00,8.677770244967739188e+00,-7.529308662107504491e-01,5.000000000000000000e+00,0.000000000000000000e+00
5.750000000000003997e-01,1.216358132374872447e+00,-2.167335725501509991e+00,8.799439492293140930e+00,-1.511023463961015390e-01,5.000000000000000000e+00,0.000000000000000000e+00
5.800000000000004041e-01,1.260618586745931191e+00,-2.166565822815024855e+00,8.901243432855562077e+00,4.605570660656626014e-01,5.000000000000000000e+00,0.000000000000000000e+00
5.850000000000004086e-01,1.305333727053976212e+00,-2.162716700274371018e+00,8.980950517665391430e+00,1.080284129715492814e+00,5.000000000000000000e+00,0.000000000000000000e+00
5.900000000000004130e-01,1.350387722018694170e+00,-2.155752609116142082e+00,9.036445180558288826e+00,1.706230639937819982e+00,5.000000000000000000e+00,0.000000000000000000e+00
5.950000000000004174e-01,1.395654551889019324e+00,-2.145647209115690845e+00,9.065775942304226120e+00,2.336485250194165975e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.000000000000004219e-01,1.440998956937995512e+00,-2.132383823647609589e+00,9.067207143116570833e+00,2.969098275381921503e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.050000000000004263e-01,1.486277650896881797e+00,-2.115955562187490813e+00,9.039272876423357417e+00,3.602109972201794186e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.100000000000004308e-01,1.531340804959480995e+00,-2.096365292282301951e+00,8.980830829635845447e+00,4.233582462950707281e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.150000000000004352e-01,1.576033794431681345e+00,-2.073625443333280138e+00,8.891112926670146521e+00,4.861634989189028921e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.200000000000004396e-01,1.620199182974536356e+00,-2.047757627497272637e+00,8.769769077641257127e+00,5.484481616794866454e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.250000000000004441e-01,1.663678900206861266e+00,-2.018792068829304842e+00,8.616900132017189406e+00,6.100469952665272366e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.300000000000004485e-01,1.706316549410147099e+00,-1.986766840204932993e+00,8.433076417945336800e+00,6.708118970078436050e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.350000000000004530e-01,1.747959765827287182e+00,-1.951726917875185263e+00,8.219339071571512889e+00,7.306153754668581968e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.400000000000004574e-01,1.788462535140025622e+00,-1.913723074693482795e+00,7.977182659285251276e+00,7.893534923425813865e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.450000000000004619e-01,1.827687378197047074e+00,-1.872810643960455934e+00,7.708519222373309887e+00,8.469480636924982875e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.500000000000004663e-01,1.865507313055791760e+00,-1.829048195420141854e+00,7.415625608918715805e+00,9.033479473219221845e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.550000000000004707e-01,1.901807518834270905e+00,-1.782496172514109523e+00,7.101077559906226355e+00,9.585292872016561105e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.600000000000004752e-01,1.936486646522149746e+00,-1.733215545379381162e+00,6.767675271843358153e+00,1.012494627468889874e+01,5.000000000000000000e+00,0.000000000000000000e+00
6.650000000000004796e-01,1.969457747651496726e+00,-1.681266537688005824e+00,6.418365926721415704e+00,1.065270835517895698e+01,5.000000000000000000e+00,0.000000000000000000e+00
6.700000000000004841e-01,2.000648819998386507e+00,-1.626707488307653993e+00,6.056168921562202989e+00,1.116905774097480730e+01,5.000000000000000000e+00,0.000000000000000000e+00
6.750000000000004885e-01,2.030002997756259475e+00,-1.569593912505885092e+00,5.684109305875133522e+00,1.167463625859909371e+01,5.000000000000000000e+00,0.000000000000000000e+00
6.800000000000004929e-01,2.057478439896037958e+00,-1.509977834095965310e+00,5.305164390039428746e+00,1.217018691630700111e+01,5.000000000000000000e+00,0.000000000000000000e+00
6.850000000000004974e-01,2.083047993567418654e+00,-1.447907472011526808e+00,4.922227812799781610e+00,1.265647348045737175e+01,5.000000000000000000e+00,0.000000000000000000e+00
6.900000000000005018e-01,2.106698729257881375e+00,-1.383427385150532540e+00,4.538094751727986598e+00,1.313417654221674802e+01,5.000000000000000000e+00,0.000000000000000000e+00
6.950000000000005063e-01,2.128431461805981417e+00,-1.316579211099783819e+00,4.155471595302153709e+00,1.360375835968145708e+01,4.986214563965140734e+00,0.000000000000000000e+00
7.000000000000005107e-01,2.148258728655518812e+00,-1.247400918238694922e+00,3.776346199842442353e+00,1.406620036109837102e+01,4.534058355726344303e+00,0.000000000000000000e+00
7.050000000000005151e-01,2.166150767436407332e+00,-1.175850429558965571e+00,3.381678892823857918e+00,1.455289608583301586e+01,4.081370520222901810e+00,0.000000000000000000e+00
7.100000000000005196e-01,2.182032881936833757e+00,-1.101795254675451474e+00,2.972634449032726778e+00,1.506838741596605047e+01,3.623827460009524160e+00,0.000000000000000000e+00
7.150000000000005240e-01,2.195834778976034407e+00,-1.025077846293160233e+00,2.549819699234865844e+00,1.561813134540005521e+01,3.156369711096706610e+00,0.000000000000000000e+00
7.200000000000005285e-01,2.207487790615352274e+00,-9.455109533158971846e-01,2.113297270946036921e+00,1.620850746453287883e+01,2.672764986139184451e+00,0.000000000000000000e+00
7.250000000000005329e-01,2.216922225536224644e+00,-8.628730914077900049e-01,1.662628616913642166e+00,1.684674807323742129e+01,2.165858229549278757e+00,0.000000000000000000e+00
7.300000000000005373e-01,2.224065168423446259e+00,-7.769049202482877226e-01,1.197019069820043580e+00,1.754061854622364791e+01,1.839117102942690263e+00,0.000000000000000000e+00
7.350000000000005418e-01,2.228871779334293812e+00,-6.873736572568804881e-01,7.287997513647783698e-01,1.827087290272997677e+01,1.298258384889548145e+00,0.000000000000000000e+00
7.400000000000005462e-01,2.231304306424956696e+00,-5.940374769108713870e-01,2.482518807919387727e-01,1.906097804010351027e+01,7.449151703580516592e-01,0.000000000000000000e+00
7.450000000000005507e-01,2.231309973479322029e+00,-4.966075666734695027e-01,-2.405196759067251833e-01,1.990515406055120096e+01,5.750717448443559698e-01,0.000000000000000000e+00
7.500000000000005551e-01,2.228936775346121557e+00,-3.950102022901315069e-01,-7.005970020243622587e-01,2.072102890429638933e+01,1.404769533197735010e-01,0.000000000000000000e+00
7.550000000000005596e-01,2.224321459079786845e+00,-2.893836349640122596e-01,-1.134132552822984863e+00,2.150820571674210413e+01,-3.154431841358151800e-02,0.000000000000000000e+00
7.600000000000005640e-01,2.217696841829388088e+00,-1.801209809380222571e-01,-1.500259535354138585e+00,2.216425720340740213e+01,2.442790616241008461e-02,0.000000000000000000e+00
7.650000000000005684e-01,2.209504860400108850e+00,-6.815042895825712543e-02,-1.757391561969743332e+00,2.258095892105558633e+01,4.820755538327764489e-02,0.000000000000000000e+00
7.700000000000005729e-01,2.200331066035158489e+00,4.521309108364571228e-02,-1.891291147150943486e+00,2.271655754859748200e+01,2.218398680029399772e-01,0.000000000000000000e+00
7.750000000000005773e-01,2.190833861953889627e+00,1.584563292583043015e-01,-1.887875706923175301e+00,2.253590536245676290e+01,-1.080888183522821233e-02,0.000000000000000000e+00
7.800000000000005818e-01,2.181589356020978254e+00,2.702722938067457226e-01,-1.793396520315361009e+00,2.215452538586278664e+01,2.638645425873764050e-01,0.000000000000000000e+00
7.850000000000005862e-01,2.173095686513533131e+00,3.795810851515272200e-01,-1.592226802274242736e+00,2.154612082211971114e+01,3.606835875392789825e-01,0.000000000000000000e+00
7.900000000000005906e-01,2.165780795219187649e+00,4.855263434606865158e-01,-1.326270431954170048e+00,2.082117140216787732e+01,5.410667119500935929e-01,0.000000000000000000e+00
7.950000000000005951e-01,2.159920013966173613e+00,5.876661998693724076e-01,-1.014153295433799951e+00,2.003359050347101089e+01,7.670349375003430170e-01,0.000000000000000000e+00
8.000000000000005995e-01,2.155701659386783930e+00,6.858063368044315933e-01,-6.718161287663503289e-01,1.922786248014000421e+01,-8.220102999368491536e-01,0.000000000000000000e+00
8.050000000000006040e-01,2.152968903502532783e+00,7.805070574869581446e-01,-4.195081412372514973e-01,1.865607750948936072e+01,-1.551300896049930378e+00,0.000000000000000000e+00
